"","gem","plz","ort","leistung","inbetriebnahme","anlagenschluessel","menge_kwh"
"1489",713502045,56759,"Kaisersesch",2530,2016-11-22,"E3123801W000000000003484410071577",7763762
"1490",713502045,56759,"Kaisersesch",2530,2016-11-16,"E3123801W000000000003484410071578",7763762
"1491",713310060,67744,"Löllbach",2780,2016-08-03,"E3123801W000000000003605371189724",6332523
"1492",723306237,54611,"Scheid",2300,2016-08-17,"E3123801W000000000003880851194784",4696936
"1493",713700068,56727,"Mayen",2780,2016-06-24,"E3123801W000000000004392151187795",6218743
"1494",723106058,54497,"Horath",3300,2016-08-15,"E3123801W000000000004674291190959",6005273
"1495",723101040,54472,"Gornhausen",3050,2016-11-10,"E3123801W000000000004787901204716",7420601
"1496",733100003,55232,"Alzey-Heimersheim",3000,2016-12-27,"E31416015500260220000E00009100272",7111727
"1497",733207010,67246,"Dirmstein",2350,2016-11-11,"E32954010000000000001603200500002",3794160.14
"1498",731900000,67547,"Worms",2400,2016-06-09,"E32954010000000000001603603000001",4710780
"1499",731900000,67547,"Worms",2400,2016-06-09,"E32954010000000000001603603000002",4710780
"1500",731900000,67547,"Worms",2400,2016-06-16,"E32954010000000000001603603000003",4710780
"1501",731900000,67547,"Worms",2400,2016-06-20,"E32954010000000000001603603000004",4710780
"1502",733106029,55288,"Gabsheim",2300,2016-06-08,"E32954010000000000003615100500001",4247121
"1503",733106029,55288,"Gabsheim",2300,2016-06-13,"E32954010000000000003615100500002",4247121
"1504",733106029,55288,"Gabsheim",2300,2016-06-21,"E32954010000000000003615100500003",4247121
"1505",733105072,55597,"Wöllstein",3050,2016-06-29,"E32954010000000000011100S00000001",4605702
"1506",733707061,76877,"Offenbach",3300,2017-01-09,"E3025401WEA0004100034100000014178",5552729
"1507",733707061,76877,"Offenbach",3300,2017-01-19,"E3025401WEA0004100034100000014179",5347159
"1508",733707061,76877,"Offenbach",3300,2017-01-24,"E3025401WEA0004100034100000014180",5302490
"1509",733707061,76877,"Offenbach",3300,2017-01-20,"E3025401WEA0004100034100000014181",5322122
"1510",733707061,76877,"Offenbach",3300,2017-01-25,"E3025401WEA0004100034100000014182",5300785
"1511",733707061,76877,"Offenbach",3300,2017-01-12,"E3025401WEA0004100034100000014183",5552683
"1512",733302038,67304,"Kerzenheim",2780,2017-01-25,"E3025401WEA0004100035420000014294",6366193
"1513",733302038,67304,"Kerzenheim",2780,2017-01-27,"E3025401WEA0004100035420000014295",6360516
"1514",733404013,76870,"Kandel",3000,2017-01-26,"E3025401WEA0004100035720000014346",5671050
"1515",713401075,55776,"Ruschberg",3450,2016-12-22,"E3123801W000000000000131851180600",8853680
"1516",714008144,55469,"Simmern",2300,2016-11-08,"E3123801W000000000003114481216530",3505444
"1517",714008144,55469,"Simmern",3000,2017-01-04,"E3123801W000000000003114481216531",5479063
"1518",723306214,54611,"Hallschlag",3000,2017-02-08,"E3123801W000000000003595481188139",6852627
"1519",733107036,67598,"Gundersheim",1200,1999-03-01,"E32954010200000000003616500511202",608551.64
