"","eeg_nr","leistung_m","inbetrieb_m","gem_m","b_wgs84","l_wgs84","nabe_m","rotor_m","gem","plz","ort","leistung","inbetriebnahme","menge_kwh"
"926","E31238010000000000000055549250898","1500","23.6.2005",7233232,"50,339966","6,462373",65,70,723206302,54597,"Roth",1500,"2005-06-23",1968466
"927","E31238010000000000000055549250899","1500","23.6.2005",7233232,"50,340322","6,46548",65,70,723206302,54597,"Roth",1500,"2005-06-23",1968466
"928","E31238010000000000000055549250900","1500","28.6.2005",7233232,"50,336228","6,464064",65,70,723206302,54597,"Roth",1500,"2005-06-28",1968466
"929","E31238010000000000000055549250901","1500","29.6.2005",7233232,"50,342373","6,467341",65,70,723206302,54597,"Roth",1500,"2005-06-29",1968466
"930","E31238010000000000000055549250903","1500","30.6.2005",7233232,"50,338493","6,468679",65,70,723206302,54597,"Roth",1500,"2005-06-30",1968466
"931","E31238010000000000000055549250904","1500","6.7.2005",7233232,"50,34082","6,469039",65,70,723206302,54597,"Roth",1500,"2005-07-06",1968466
"932","E31238010000000000000055549250905","2000","19.12.2006",7232302,"50,310779","6,365265",114,70,723206302,54597,"Roth",2000,"2006-12-19",3062834
"933","E31238010000000000000055549250907","2000","29.12.2006",7232302,"50,310147","6,369191",65,70,723206302,54597,"Roth",2000,"2006-12-29",2550837
"934","E31238010000000000000055549250908","2000","21.12.2006",7232302,"50,311932","6,361652",114,70,723206302,54597,"Roth",2000,"2006-12-21",3062834
"935","E31238010000000000000055549250909","2000","27.12.2006",7232302,"50,309119","6,361574",114,70,723206302,54597,"Roth",2000,"2006-12-27",3062834
"936","E31238010000000000000055549250910","1500","18.2.2007",7232302,"50,316179","6,411044",100,77,723206302,54597,"Roth",1500,"2007-02-18",2501972
"937","E31238010000000000000055549250911","1500","10.10.2007",7232302,"50,319867","6,384978",85,77,723206302,54597,"Roth",1500,"2007-10-10",2385455
"938","E31238010000000000000055549250913","1500","11.10.2007",7232302,"50,322062","6,400723",85,77,723206302,54597,"Roth",1500,"2007-10-11",2385455
"939","E31238010000000000000055549250914","1500","17.10.2007",7232302,"50,308273","6,364768",85,77,723206302,54597,"Roth",1500,"2007-10-17",2385455
"940","E31238010000000000000056095100950","2300","21.12.2005",7232247,"50,16083","6,232942",90,82,723201221,54597,"Euscheid",2300,"2005-12-21",2443568
"941","E31238010000000000000056095101562","1300","8.12.2005",7232247,"50,160005","6,245029",90,62,723201221,54597,"Euscheid",1300,"2005-12-08",1426133
"942","E31238010000000000000056095101563","2300","18.12.2005",7232247,"50,164059","6,231964",90,82,723201221,54597,"Euscheid",2300,"2005-12-18",2443568
"943","E31238010000000000000056095150931","2300","28.12.2005",7232247,"50,163719","6,235909",90,82,723201221,54597,"Euscheid",2300,"2005-12-28",2443568
"944","E31238010000000000000056095150932","1300","30.12.2005",7232247,"50,163753","6,241298",90,62,723201221,54597,"Euscheid",1300,"2005-12-30",1426133
"945","E31238010000000000000056095150933","2300","31.12.2005",7232229,"50,186032","6,213196",93,93,723201221,54597,"Euscheid",2300,"2005-12-31",2914676
"946","E31238010000000000000056095150935","2300","2.2.2006",7232229,"50,18916","6,22283",93,93,723201221,54597,"Euscheid",2300,"2006-02-02",2914676
"947","E31238010000000000000056095150936","2300","2.2.2006",7232229,"50,189522","6,216825",93,93,723201221,54597,"Euscheid",2300,"2006-02-02",2914676
"948","E31238010000000000000056095150937","2300","6.2.2006",7232229,"50,191905","6,221429",93,93,723201221,54597,"Euscheid",2300,"2006-02-06",2914676
"949","E31238010000000000000056095150938","2300","6.2.2006",7232229,"50,188471","6,211387",93,93,723201221,54597,"Euscheid",2300,"2006-02-06",2914676
"950","E31238010000000000000056095150939","2300","10.2.2006",7232231,"50,188151","6,246112",103,93,723201221,54597,"Euscheid",2300,"2006-02-10",3003139
"951","E31238010000000000000056095150940","2300","12.2.2006",7232333,"50,147652","6,261643",103,93,723201221,54597,"Euscheid",2300,"2006-02-12",3003139
"952","E31238010000000000000056095150941","2300","2.2.2006",7232229,"50,171237","6,239236",90,82,723201221,54597,"Euscheid",2300,"2006-02-02",2443568
"953","E31238010000000000000056095150942","2300","4.11.2006",7232231,"50,185319","6,246181",103,93,723201221,54597,"Euscheid",2300,"2006-11-04",3003136
"954","E31238010000000000000056095150943","2300","8.12.2006",7232231,"50,190455","6,249162",103,93,723201221,54597,"Euscheid",2300,"2006-12-08",3003136
"955","E31238010000000000000057584501030","1000","9.9.2004",7233046,"50,090194","6,912297",89,58,723301046,54558,"Mückeln",1000,"2004-09-09",1659281
"956","E31238010000000000000059508601130","1500","22.12.2004",7235062,"49,570858","6,477665",85,77,723508062,54441,"Kirf",1500,"2004-12-22",3032203
"957","E31238010000000000000060000801065","2000","17.12.2004",7233049,"50,253836","6,89955",100,82,723301061,54552,"Sarmersbach",2000,"2004-12-17",2871295
"958","E31238010000000000000060000813188","2000","21.12.2004",7233049,"50,252033","6,894412",100,82,723301061,54552,"Sarmersbach",2000,"2004-12-21",2871295
"959","E31238010000000000000060000813189","2000","28.12.2004",7233049,"50,257123","6,902248",100,82,723301061,54552,"Sarmersbach",2000,"2004-12-28",2871295
"960","E31238010000000000000060002101148","2000","16.12.2004",7233049,"50,255067","6,891524",100,82,723301061,54552,"Sarmersbach",2000,"2004-12-16",2834883
"961","E31238010000000000000060002113190","2000","30.12.2004",7233049,"50,256203","6,896874",100,82,723301061,54552,"Sarmersbach",2000,"2004-12-30",2834883
"962","E31238010000000000000060028100621","600","25.1.2005",7232502,"49,958467","6,370456",777,40,723208502,54646,"Hisel",600,"2005-01-25",832779
"963","E31238010000000000000060638000677","2000","5.3.2005",7232048,"50,051398","6,474987",100,85,723208048,54636,"Heilenbach",2000,"2005-03-05",2166963
"964","E31238010000000000000060638009839","2000","1.3.2005",7232048,"50,053553","6,473757",100,85,723208048,54636,"Heilenbach",2000,"2005-03-01",1697045
"965","E31238010000000000000060638014133","2000","3.2.2005",7232048,"50,054268","6,46739",100,85,723208048,54636,"Heilenbach",2000,"2005-02-03",1511661
"966","E31238010000000000000060638018544","2000","31.12.2004",7232048,"50,057373","6,46837",100,85,723208048,54636,"Heilenbach",2000,"2004-12-31",2051869
"967","E31238010000000000000060638018545","2000","26.1.2005",7232048,"50,055874","6,472498",100,85,723208048,54636,"Heilenbach",2000,"2005-01-26",1783304
"968","E31238010000000000000060638018546","2000","31.12.2004",7232048,"50,060706","6,469544",100,85,723208048,54636,"Heilenbach",2000,"2004-12-31",2162913
"969","E31238010000000000000060638018548","2000","31.12.2004",7232048,"50,064227","6,474845",100,80,723208048,54636,"Heilenbach",2000,"2004-12-31",1834775
"970","E31238010000000000000060638034140","1500","29.12.2006",7232048,"50,062141","6,47685",85,77,723208048,54636,"Heilenbach",1500,"2006-12-29",1654901
"971","E31238010000000000000060638034141","1500","15.11.2006",7232118,"50,070365","6,485133",100,77,723208118,54636,"Schleid",1500,"2006-11-15",1670838
"972","E31238010000000000000063819801659","2000","14.6.2005",7135088,"50,033909","7,27738",114,66,713505088,56865,"Walhausen",2000,"2005-06-14",3007366
"973","E31238010000000000000063819801660","2000","22.6.2005",7135088,"50,034441","7,281597",98,70,713505088,56865,"Walhausen",2000,"2005-06-22",3007366
"974","E31238010000000000000063819816953","2000","27.6.2005",7135088,"50,033917","7,277394",11409,70,713505088,56865,"Walhausen",2000,"2005-06-27",3007366
"975","E31238010000000000000066298909657","2300","10.9.2005",7231122,"49,770278","6,952778",100,90,723106123,54424,"Thalfang",2300,"2005-09-10",3637699
"976","E31238010000000000000066298917530","2300","23.9.2005",7231122,"49,768056","6,954722",100,90,723106123,54424,"Thalfang",2300,"2005-09-23",3637699
"977","E31238010000000000000067358518954","600","20.9.2005",7232021,"49,96434","6,366736",65,44,723208502,54646,"Hisel",600,"2005-09-20",714423
"978","E31238010000000000000067358518955","600","29.9.2005",7232021,"49,96553","6,369426",65,44,723208502,54646,"Hisel",600,"2005-09-29",714423
"979","E31238010000000000000067358518956","600","21.9.2005",7232021,"49,961709","6,363417",65,44,723208502,54646,"Brimingen",600,"2005-09-21",714423
"980","E31238010000000000000067358518958","600","15.9.2005",7232021,"49,963365","6,36201",65,44,723208502,54646,"Brimingen",600,"2005-09-15",714423
"981","E31238010000000000000069321501133","1500","25.2.2006",7235062,"49,56789","6,476463",85,77,723508062,54441,"Kirf",1500,"2006-02-25",2564374
"982","E31238010000000000000069475809395","1500","31.12.2005",7232077,"49,878675","6,522047",NA,77,723507501,54298,"Welschbillig",1500,"2005-12-31",2080735
"983","E31238010000000000000069475821478","1500","29.12.2005",7232077,"49,874112","6,510129",NA,77,723507501,54298,"Welschbillig",1500,"2005-12-29",2294918
"984","E31238010000000000000069475821480","1500","30.12.2005",7232065,"49,866194","6,534683",NA,77,723507501,54298,"Welschbillig",1500,"2005-12-30",2403350
"985","E31238010000000000000069475821494","1500","2.12.2009",7232065,"49,87663","6,511639",NA,NA,723507501,54298,"Welschbillig",1500,"2009-12-02",2403350
"986","E31238010000000000000069475821495","1500","9.12.2009",7232065,"49,878343","6,515727",NA,77,723507501,54298,"Welschbillig",1500,"2009-12-09",2403350
"987","E31238010000000000000069475821496","2050","17.7.2010",7232065,"49,862289","6,529467",NA,82,723507501,54298,"Welschbillig",2050,"2010-07-17",2810640
"988","E31238010000000000000069475821497","2050","13.7.2010",7232065,"49,873778","6,503397",NA,77,723507501,54298,"Welschbillig",2050,"2010-07-13",2810640
"989","E31238010000000000000070458200850","2000","31.3.2006",7232045,"49,947124","6,374235",80,88,723208100,54646,"Olsdorf",2000,"2006-03-31",603816
"990","E31238010000000000000071074223999","2000","16.5.2006",7135093,"50,21482","7,20772",100,80,713502093,56761,"Zettingen",2000,"2006-05-16",1854903
"991","E31238010000000000000071074224000","2000","19.5.2006",7135093,"50,21028","7,20835",100,80,713502093,56761,"Zettingen",2000,"2006-05-19",1854903
"992","E31238010000000000000071074224001","2000","23.5.2006",7135093,"50,21114","7,20454",100,80,713502093,56761,"Zettingen",2000,"2006-05-23",1854903
"993","E31238010000000000000071074224002","2000","25.5.2006",7135093,"50,21281","7,19841",100,80,713502011,56761,"Brachtendorf",2000,"2006-05-25",1854903
"994","E31238010000000000000071074231438","2000","29.12.2006",7135090,"50,21276","7,20913",100,80,713502093,56761,"Zettingen",2000,"2006-12-29",1854903
"995","E31238010000000000000073171622754","1500","21.12.2006",7135039,"50,027785","7,323162",85,77,713505039,56858,"Haserich",1500,"2006-12-21",2284443
"996","E31238010000000000000073171622755","1500","19.12.2006",7135039,"50,027576","7,329605",85,77,713505039,56858,"Haserich",1500,"2006-12-19",2284443
"997","E31238010000000000000073171630136","800","19.12.2006",7135070,"50,024803","7,323736",768,48,713505039,56858,"Haserich",800,"2006-12-19",1124710
"998","E31238010000000000000073171630138","800","15.9.2006",7135070,"50,023657","7,324877",768,48,713505039,56858,"Haserich",800,"2006-09-15",1124710
"999","E31238010000000000000073171630139","800","22.12.2006",7135070,"50,022799","7,326723",768,48,713505039,56858,"Haserich",800,"2006-12-22",1124710
"1000","E31238010000000000000073171630140","800","20.9.2006",7135070,"50,022414","7,328932",768,48,713505039,56858,"Haserich",800,"2006-09-20",1124710
"1001","E31238010000000000000073171630141","800","22.9.2006",7135070,"50,02534","7,329403",768,48,713505039,56858,"Haserich",800,"2006-09-22",1124710
"1002","E31238010000000000000073171654995","800","4.8.2009",7135071,"50,022667","7,339028",76,529,713505039,56858,"Haserich",800,"2009-08-04",1265745
"1003","E31238010000000000000073171654996","800","6.8.2009",7135071,"50,023428","7,344003",76,529,713505039,56858,"Haserich",800,"2009-08-06",1265745
"1004","E31238010000000000000073171654997","800","19.8.2009",7135071,"50,024742","7,343035",76,529,713505039,56858,"Haserich",800,"2009-08-19",1265745
"1005","E31238010000000000000074058413748","2300","24.11.2006",7132039,"50,734357","7,788819",100,90,713209071,57520,"Molzhain",2300,"2006-11-24",3503933
"1006","E31238010000000000000074058424875","2300","24.11.2006",7132039,"50,734458","7,806467",100,90,713209071,57520,"Molzhain",2300,"2006-11-24",3503933
"1007","E31238010000000000000074058424876","2300","30.10.2006",7132039,"50,736122","7,801325",100,90,713209071,57520,"Molzhain",2300,"2006-10-16",3503933
"1008","E31238010000000000000074058424878","2300","25.10.2006",7132039,"50,734562","7,792964",100,90,713209071,57520,"Molzhain",2300,"2006-10-25",3503933
"1009","E31238010000000000000074058424878","2300","25.10.2006",7132039,"50,733267","7,799018",100,90,713209071,57520,"Molzhain",2300,"2006-10-25",3503933
"1010","E31238010000000000000074058424879","2300","16.10.2006",7132039,"50,736797","7,795258",100,90,713209071,57520,"Molzhain",2300,"2006-11-15",3503933
"1011","E31238010000000000000074058424880","2300","24.11.2006",7132039,"50,739006","7,800231",100,90,713209071,57520,"Molzhain",2300,"2006-10-30",3503939
"1012","E31238010000000000000074280431244","2000","2.10.2006",7233214,"50,3461","6,41977",64,71,723306214,54611,"Hallschlag",2000,"2006-10-02",2631873
"1013","E31238010000000000000074530128826","1500","23.10.2006",7232300,"50,211117","6,478267",100,77,723206300,54597,"Rommersheim",1500,"2006-10-23",1902667
"1014","E31238010000000000000074788500093","2300","8.10.2006",7135033,"50,249445","7,194282",80,90,713502045,56759,"Kaisersesch",2300,"2006-10-08",3473645
"1015","E31238010000000000000074788522523","2300","7.10.2006",7135033,"50,246789","7,193123",100,90,713502045,56759,"Kaisersesch",2300,"2006-10-07",3473645
"1016","E31238010000000000000075007409393","1500","13.12.2006",7235062,"49,565048","6,47524",85,77,723508136,54441,"Trassem",1500,"2006-12-13",2502360
"1017","E31238010000000000000075007409394","1500","13.12.2006",7235062,"49,562858","6,471757",85,77,723508136,54441,"Trassem",1500,"2006-12-13",2502360
"1018","E31238010000000000000075007422946","2000","2.6.2007",7235062,"49,558868","6,473971",80,92,723508136,54441,"Trassem",2000,"2007-05-31",3686939
"1019","E31238010000000000000075007440882","2000","31.5.2007",7235062,"49,560398","6,466868",80,92,723508136,54441,"Trassem",2000,"2007-06-02",3686939
"1020","E31238010000000000000075007440884","2000","6.6.2007",7235062,"49,556572","6,470273",80,92,723508136,54441,"Trassem",2000,"2007-06-06",3686939
"1021","E31238010000000000000075007440885","2000","12.6.2007",7235062,"49,556651","6,464261",80,92,723508136,54441,"Trassem",2000,"2007-06-12",3686939
"1022","E31238010000000000000075007458464","1500","6.2.2009",7235062,"49,56117","6,473158",85,77,723508136,54441,"Trassem",1500,"2009-02-06",2502360
"1023","E31238010000000000000075007472319","2300","21.3.2014",7235062,"49,563567","6,468267",138,82,723508136,54441,"Trassem",2300,"2014-03-21",4238143
"1024","E31238010000000000000075007472320","800","20.12.2012",7235062,"49,562889","6,477315",73,53,723508136,54441,"Trassem",800,"2012-12-20",1386485
"1025","E31238010000000000000075396413356","2000","7.12.2006",7232024,"49,839693","6,545083",1084,82,723507501,54298,"Welschbillig",2000,"2006-12-07",3432886
"1026","E31238010000000000000075954028290","2300","31.10.2006",7140068,"50,062963","7,630165",108,82,714008068,56291,"Kisselbach",2000,"2006-10-09",3200137
"1027","E31238010000000000000075954046787","2000","26.10.2006",7140068,"50,054568","7,631102",108,82,714008068,56291,"Kisselbach",2000,"2006-10-26",3200137
"1028","E31238010000000000000075954050979","2300","31.10.2006",7140068,"50,060677","7,630719",113,70,714008068,56291,"Kisselbach",2300,"2006-10-09",2832482
"1029","E31238010000000000000075954050980","2300","8.11.2006",7140068,"50,058745","7,630802",113,70,714008068,56291,"Kisselbach",2300,"2006-11-08",2832482
"1030","E31238010000000000000075954050981","2300","15.11.2006",7140068,"50,058745","7,630802",113,70,714008068,56291,"Kisselbach",2300,"2006-11-15",2832482
"1031","E31238010000000000000075954050982","2300","21.11.2006",7140068,"50,052502","7,631231",113,70,714008068,56291,"Kisselbach",2300,"2006-10-09",2832482
"1032","E31238010000000000000075954050983","2300","30.11.2006",7140068,"50,050615","7,631354",113,70,714008068,56291,"Kisselbach",2300,"2006-11-30",2832482
"1033","E31238010000000000000075954050985","2300","22.2.2007",7140068,"50,048736","7,632106",113,70,714008068,56291,"Kisselbach",2300,"2007-02-22",2832482
"1034","E31238010000000000000075954050986","2300","1.3.2007",7140068,"50,046978","7,633203",113,70,714008068,56291,"Kisselbach",2300,"2007-03-01",2832482
"1035","E31238010000000000000075954050987","2300","12.3.2007",7140085,"50,045461","7,634935",113,70,714008068,56291,"Kisselbach",2300,"2007-03-12",2832482
